Index,EAN,Internal ID,Stock,Price
2531,7.92214E+12,38,849,924
2532,6.59071E+12,41,887,332
2533,7.43581E+12,50,986,469
2534,6.67788E+12,56,957,36
2535,8.3003E+12,48,226,735
2536,8.30666E+12,52,657,863
2537,4.54835E+12,65,28,878
2538,1.9406E+12,89,629,435
2539,4.1066E+12,18,40,5
2540,8.52522E+12,74,558,684
2541,8.15424E+12,15,990,973
2542,5.28253E+12,93,559,565
2543,8.7556E+12,11,458,908
2544,6.31016E+12,73,972,759
2545,2.9767E+12,58,464,702
2546,1.45479E+12,56,106,630
2547,8.6152E+11,19,24,462
2548,7.14941E+12,88,944,834
2549,7.48854E+12,67,186,833
2550,1.47855E+12,5,29,846
2551,2.69449E+12,1,137,254
2552,6.56924E+12,3,885,453
2553,2.11817E+12,14,582,340
2554,2.95763E+12,6,261,336
2555,1.42229E+12,86,276,722
2556,1.44422E+11,88,732,500
2557,6.89139E+12,71,427,466
2558,9.89808E+12,8,35,1
2559,8.99065E+12,64,403,570
2560,5.94288E+12,93,920,825
2561,5.18046E+12,44,893,143
2562,4.58813E+12,39,700,281
2563,5.90367E+12,42,299,70
2564,9.95809E+12,98,910,660
2565,8.60174E+12,6,76,719
2566,3.54054E+11,89,817,126
2567,2.4173E+12,98,323,648
2568,9.87382E+11,92,726,197
2569,9.62379E+12,26,121,8
2570,9.33454E+12,65,206,876
2571,4.10767E+12,6,198,468
2572,8.77154E+11,9,139,869
2573,4.38391E+11,7,450,386
2574,7.0243E+12,21,246,125
2575,9.24862E+12,99,2,441
2576,1.45644E+12,12,926,828
2577,7.72609E+12,39,498,402
2578,4.96915E+12,71,570,629
2579,91739102776,25,713,940
2580,4.96837E+12,13,371,406
2581,1.30681E+12,58,149,393
2582,5.96248E+12,98,458,462
2583,2.21361E+12,66,693,256
2584,8.8832E+11,10,502,412
2585,9.31418E+12,16,567,231
2586,7.72753E+12,13,921,796
2587,5.31406E+12,34,418,112
2588,2.64491E+12,68,378,620
2589,3.66964E+12,10,181,232
2590,7.96298E+12,32,586,1
2591,1.46572E+12,31,903,987
2592,1.40189E+12,1,571,106
2593,5.66878E+12,87,255,962
2594,2.39822E+11,92,975,944
2595,8.83529E+12,71,28,105
2596,1.20784E+12,65,838,190
2597,3.81709E+12,17,397,389
2598,3.90154E+12,40,26,436
2599,4.01926E+12,32,773,955
2600,9.17362E+12,8,55,623
2601,2.05944E+12,88,748,653
2602,7.2711E+12,5,774,314
2603,7.80043E+12,21,304,376
2604,4.68918E+12,2,501,246
2605,9.59983E+12,99,29,621
2606,5.41038E+12,65,686,58
2607,1.35132E+12,93,710,93
2608,9.98611E+12,10,881,625
2609,8.74404E+12,60,816,372
2610,8.39331E+12,50,170,350
2611,6.9221E+11,2,583,133
2612,2.52126E+12,94,365,354
2613,7.33174E+12,53,848,694
2614,6.29808E+12,49,691,246
2615,8.79724E+12,6,716,486
2616,9.16145E+12,73,653,343
2617,9.04618E+12,58,381,855
2618,7.96923E+12,35,631,323
2619,7.08974E+12,15,241,560
2620,7.0124E+11,41,662,640
2621,7.01278E+12,17,617,966
2622,9.45248E+12,36,489,591
2623,3.69359E+12,4,985,867
2624,5.82273E+12,21,66,857
2625,2.04202E+12,46,904,109
2626,5.12227E+12,38,447,721
2627,5.7579E+12,19,330,30
2628,8.23832E+12,19,170,503
2629,4.12769E+12,68,635,897
2630,8.97013E+12,21,711,486
2631,4.70798E+12,6,838,489
2632,4.25115E+12,43,169,798
2633,3.32657E+12,86,39,75
2634,9.88735E+12,99,790,566
2635,7.44402E+12,42,886,182
2636,1.49659E+12,79,184,810
2637,6.86571E+12,58,326,149
2638,1.82445E+12,72,14,484
2639,7.52774E+12,85,910,164
2640,3.345E+12,73,737,788
2641,3.20769E+12,16,551,719
2642,9.68612E+11,2,365,652
2643,6.0186E+12,8,615,204
2644,5.02646E+12,89,71,965
2645,4.93029E+12,50,61,573
2646,2.95471E+12,59,46,365
2647,2.79474E+12,98,479,720
2648,4.10019E+12,74,806,232
2649,5.41417E+12,62,645,748
2650,7.46581E+12,52,648,339
2651,2.86513E+12,77,234,545
2652,2.07372E+12,85,532,237
2653,2.27596E+12,7,407,905
2654,3.54362E+12,17,737,625
2655,6.26617E+12,7,723,566
2656,8.88589E+12,7,420,213
2657,6.61964E+12,89,82,549
2658,9.43734E+12,78,488,243
2659,1.70668E+12,71,185,989
2660,3.85432E+12,13,503,179
2661,4.8783E+12,70,149,152
2662,1.74169E+12,34,141,859
2663,7.94024E+12,82,145,494
2664,8.50358E+12,12,625,275
2665,2.90805E+12,3,964,963
2666,5.01504E+12,22,733,487
2667,1.38757E+12,87,455,124
2668,2.44407E+12,8,789,144
2669,6.16506E+12,42,450,896
2670,6.06004E+12,50,613,487
2671,8.7269E+12,7,440,2
2672,2.9998E+12,24,189,264
2673,2.23141E+12,80,600,702
2674,4.11234E+11,42,677,51
2675,7.12333E+12,58,947,100
2676,7.45506E+12,54,956,726
2677,7.70253E+12,27,221,716
2678,4.46108E+12,5,916,931
2679,8.45358E+12,12,589,938
2680,9.81145E+12,90,384,744
2681,9.67635E+11,10,137,780
2682,4.12913E+12,17,507,75
2683,6.56887E+12,10,165,919
2684,7.51108E+12,16,539,544
2685,5.74914E+12,11,421,671
2686,2.57949E+12,24,915,658
2687,5.37629E+12,29,50,15
2688,4.86351E+12,86,506,703
2689,5.82945E+12,83,851,768
2690,2.72111E+12,40,272,45
2691,2.10304E+11,54,32,731
2692,7.86745E+12,66,337,854
2693,1.98736E+12,64,116,310
2694,3.17577E+12,9,931,403
2695,8.36897E+12,86,341,535
2696,1.6332E+12,38,744,267
2697,4.63757E+12,16,466,682
2698,1.82551E+12,22,570,661
2699,5.34462E+12,91,795,88
2700,2.04952E+12,60,551,650
2701,6.9343E+12,33,283,698
2702,9.79992E+12,11,5,607
2703,4.77919E+12,46,127,953
2704,7.79034E+12,70,673,735
2705,7.96923E+12,79,646,589
2706,1.57017E+12,93,643,93
2707,3.43637E+12,6,746,532
2708,6.86467E+12,67,307,462
2709,3.85217E+12,51,48,322
2710,5.86411E+12,20,373,47
2711,9.51817E+12,88,988,751
2712,8.13952E+12,83,992,416
2713,8.52037E+12,77,271,875
2714,2.72972E+12,81,275,502
2715,7.15343E+12,20,710,679
2716,5.59221E+11,3,364,378
2717,5.68049E+11,87,967,221
2718,6.97373E+11,17,848,487
2719,6.61315E+12,54,326,23
2720,1.0806E+12,47,792,980
2721,9.60593E+12,71,550,953
2722,7.45702E+12,12,378,446
2723,5.18192E+12,65,390,812
2724,8.56728E+12,86,659,605
2725,8.81319E+12,46,976,450
2726,6.7402E+12,85,332,978
2727,1.29789E+12,89,588,494
2728,5.77856E+12,7,179,917
2729,1.44387E+12,50,1,998
2730,2.6404E+12,39,437,907
2731,9.80391E+12,35,870,377
2732,7.33511E+12,89,324,948
2733,9.57907E+12,37,886,954
2734,1.55077E+12,37,638,521
2735,4.94396E+12,72,63,874
2736,5.65588E+12,9,460,826
2737,1.33607E+12,67,427,247
2738,3.85767E+11,93,167,862
2739,6.83496E+12,91,758,89
2740,3.7106E+12,8,612,805
2741,1.32696E+12,56,432,440
2742,4.42967E+11,51,548,497
2743,5.60441E+12,98,8,200
2744,6.57397E+12,66,307,488
2745,4.5897E+12,9,899,789
2746,7.66696E+11,16,605,116
2747,9.36033E+12,78,653,755
2748,1.5328E+12,90,766,402
2749,6.48709E+12,87,427,166
2750,2.79142E+12,21,100,74
2751,7.48456E+12,5,246,175
2752,7.91004E+12,42,336,929
2753,6.55261E+12,6,708,460
2754,4.21032E+12,89,405,125
2755,5.67388E+12,53,298,622
2756,3.90378E+12,69,966,271
2757,5.55243E+12,16,219,583
2758,8.89964E+12,86,297,371
2759,7.54973E+11,26,861,164
2760,4.81054E+12,96,873,909
2761,9.48039E+12,84,637,348
2762,1.67651E+12,10,543,203
2763,3.4916E+12,69,477,444
2764,5.9296E+12,76,464,935
2765,5.31918E+12,5,653,535
2766,1.85141E+12,79,309,931
2767,3.25931E+12,91,391,27
2768,6.82689E+12,68,114,243
2769,8.86807E+11,44,19,412
2770,7.92619E+12,7,383,211
2771,5.22467E+12,74,481,44
2772,87647179320,22,189,259
2773,5.29513E+12,51,490,564
2774,8.23054E+12,55,353,564
2775,6.17368E+12,92,898,807
2776,4.13238E+12,19,912,282
2777,6.42402E+12,21,528,695
2778,7.27319E+12,14,455,418
2779,9.87416E+12,91,152,216
2780,4.40176E+12,69,314,960
2781,3.64873E+12,63,21,404
2782,9.70702E+12,85,353,938
2783,2.18025E+12,1,180,842
2784,8.50278E+12,61,86,503
2785,8.75075E+12,18,954,942
2786,6.40592E+12,24,101,170
2787,9.31505E+11,60,390,906
2788,5.34995E+12,33,577,883
2789,8.45895E+12,17,32,385
2790,9.83067E+12,55,712,170
2791,4.47039E+12,31,987,311
2792,3.08613E+12,48,842,335
2793,3.24001E+11,96,737,916
2794,4.04126E+12,27,942,22
2795,4.30231E+12,47,595,41
2796,2.36021E+11,2,471,297
2797,2.89296E+12,25,39,536
2798,1.34451E+11,37,953,238
2799,1.01121E+11,54,232,937
2800,7.73643E+12,64,559,776
2801,9.73746E+12,49,869,134
2802,5.01383E+12,57,922,651
2803,4.04995E+12,7,134,4
2804,5.13591E+12,93,395,152
2805,7.57251E+12,38,662,923
2806,2.18383E+11,25,397,625
2807,9.95759E+12,66,540,322
2808,9.67207E+12,11,13,608
2809,1.48196E+12,33,542,931
2810,7.53904E+12,41,296,242
2811,6.16611E+12,41,968,915
2812,8.39406E+12,75,432,854
2813,1.76283E+12,92,710,256
2814,7.27434E+12,39,566,99
2815,1.34063E+12,20,131,829
2816,1.56128E+12,35,133,472
2817,5.33252E+12,58,308,682
2818,6.19083E+12,68,414,82
2819,5.75988E+12,67,7,650
2820,9.61077E+12,16,310,439
2821,7.12204E+12,61,957,56
2822,5.59245E+12,55,159,144
2823,2.09015E+12,6,910,479
2824,1.08263E+12,87,185,298
2825,5.32896E+12,38,183,448
2826,2.02653E+12,64,304,812
2827,8.99845E+11,6,730,948
2828,3.23244E+12,19,828,678
2829,1.56708E+12,73,497,12
2830,1.21189E+12,42,901,763
2831,7.81229E+12,74,331,476
2832,5.84839E+12,40,992,485
2833,2.25479E+11,28,446,426
2834,3.11684E+12,2,584,196
2835,6.32699E+12,65,924,730
2836,5.10569E+12,99,475,174
2837,2.98888E+12,90,550,566
2838,2.86085E+11,93,929,709
2839,7.92029E+12,67,675,203
2840,5.63203E+12,34,271,699
2841,4.71951E+12,7,229,909
2842,4.6641E+12,45,536,133
2843,8.46391E+12,34,3,940
2844,2.10026E+12,20,629,522
2845,1.92696E+12,67,822,317
2846,4.33869E+12,80,712,963
2847,6.28407E+12,42,623,933
2848,6.94286E+12,83,568,288
2849,9.51896E+11,24,556,285
2850,3.99135E+12,59,877,360
2851,8.22851E+12,63,759,573
2852,3.02309E+12,84,654,158
2853,4.60098E+12,26,345,298
2854,9.97261E+12,5,592,970
2855,8.74745E+11,79,332,749
2856,1.02586E+12,7,488,602
2857,1.98228E+12,36,11,30
2858,2.21E+12,70,449,576
2859,3.99914E+12,77,510,85
2860,1.57951E+11,22,430,855
2861,4.44643E+12,93,787,81
2862,7.17643E+12,99,808,256
2863,9.52689E+12,30,990,578
2864,6.59034E+12,24,493,10
2865,1.90558E+12,32,351,133
2866,3.21041E+12,59,865,48
2867,2.10941E+12,2,561,268
2868,6.66442E+12,5,645,948
2869,6.89468E+12,57,547,592
2870,5.20732E+12,68,417,670
2871,9.88819E+12,17,738,756
2872,1.27498E+12,69,123,415
2873,2.51661E+12,11,62,201
2874,3.70074E+12,93,830,54
2875,3.39492E+11,79,359,123
2876,3.1972E+11,46,471,791
2877,4.75522E+12,26,888,247
2878,9.74617E+12,40,965,992
2879,7.19703E+12,66,939,95
2880,7.25561E+12,1,443,156
2881,7.17245E+12,12,167,647
2882,7.45958E+12,41,559,251
2883,1.13761E+12,56,505,168
2884,1.54277E+11,9,677,101
2885,5.81351E+12,26,788,814
2886,2.33469E+12,1,765,105
2887,8.31393E+12,76,968,747
2888,7.5861E+12,46,230,879
2889,5.00721E+12,18,230,747
2890,2.72757E+12,91,917,684
2891,2.78945E+12,83,253,345
2892,8.22575E+12,61,486,593
2893,4.86654E+12,10,678,483
2894,6.77539E+11,42,278,927
2895,3.37405E+12,56,159,217
2896,5.06923E+12,4,591,361
2897,8.60119E+11,82,541,674
2898,8.98141E+11,80,29,992
2899,2.22981E+12,16,827,25
2900,4.14415E+12,5,1,611
2901,3.91631E+12,99,270,376
2902,1.14601E+12,5,537,950
2903,2832609536,71,38,857
2904,4.8241E+12,7,654,484
2905,5.39566E+12,4,25,506
2906,8.47229E+12,78,796,404
2907,1.44042E+12,89,211,242
2908,1.77827E+12,69,444,600
2909,7.81634E+11,43,23,971
2910,7.62185E+12,52,467,20
2911,7.54887E+12,4,144,552
2912,1.84842E+12,46,529,68
2913,3.88155E+12,31,567,711
2914,3.39146E+12,16,610,807
2915,8.18002E+12,4,321,385
2916,7.16471E+12,39,139,967
2917,6.24514E+12,67,330,938
2918,6.40407E+12,47,294,322
2919,2.04693E+12,45,423,756
2920,1.30128E+12,55,536,466
2921,6.48355E+12,43,463,413
2922,8.7218E+12,45,663,29
2923,4.57675E+12,33,46,975
2924,9.18423E+11,68,45,940
2925,2.22336E+11,57,998,932
2926,4.35347E+12,47,920,359
2927,7.60224E+12,79,626,644
2928,3.89741E+12,7,463,158
2929,3.66208E+12,17,172,656
2930,1.52433E+12,65,767,16
2931,1.26444E+12,45,881,981
2932,2.09093E+12,47,282,16
2933,2.45935E+12,73,763,485
2934,7.22183E+12,56,732,127
2935,5.59272E+12,97,128,921
2936,9.89599E+12,51,717,43
2937,1.54485E+11,70,516,464
2938,4.08601E+12,35,593,927
2939,4.58459E+12,72,923,393
2940,9.71E+12,85,704,976
2941,8.17638E+12,25,389,961
2942,4.1733E+11,60,721,797
2943,3.76049E+12,43,324,280
2944,8.82199E+12,57,257,982
2945,8.69645E+12,23,622,513
2946,7.86889E+11,73,48,976
2947,4.47625E+12,77,23,818
2948,9.19279E+12,38,691,395
2949,2.82691E+12,24,405,36
2950,9.47539E+12,81,594,100
2951,3.68322E+12,30,147,400
2952,4.44062E+12,1,2,328
2953,3.14493E+12,62,535,1
2954,1.42282E+12,66,251,379
2955,2.29037E+12,60,406,927
2956,7.88998E+11,47,966,637
2957,5.66013E+12,89,470,954
2958,1.66842E+12,33,229,352
2959,4.84873E+12,40,452,372
2960,6.03944E+12,99,594,19
2961,3.74231E+11,2,994,157
2962,8.28342E+12,28,893,269
2963,9.5619E+12,50,503,559
2964,4.8236E+12,94,66,53
2965,2.23699E+12,73,478,438
2966,4.27827E+11,44,409,191
2967,5.01582E+12,60,217,751
2968,2.12457E+11,39,398,805
2969,4.7585E+12,19,82,552
2970,2.40848E+12,26,717,103
2971,1.57994E+12,37,983,301
2972,3.58586E+12,80,153,935
2973,9.15673E+12,24,564,582
2974,9.14622E+12,8,754,297
2975,3.85076E+11,46,676,836
2976,6.34328E+12,44,159,702
2977,2.32362E+11,66,971,429
2978,4.94777E+12,83,3,536
2979,3.62641E+12,91,793,177
2980,3.19572E+11,79,892,32
2981,2.43868E+12,83,473,833
2982,9.63973E+12,98,930,514
2983,7.66105E+12,31,392,880
2984,3.46727E+12,63,233,797
2985,3.25719E+12,50,889,835
2986,1.74864E+12,47,18,604
2987,2.83442E+12,32,901,2
2988,2.9822E+12,93,487,974
2989,2.8481E+12,68,449,103
2990,5.56525E+12,25,941,208
2991,1.10228E+12,91,653,120
2992,9.41497E+12,83,658,966
2993,8.66666E+12,8,792,490
2994,1.71626E+12,56,191,279
2995,4.90599E+12,89,331,800
2996,9.09094E+12,66,354,369
2997,4.74914E+11,40,217,607
2998,9.78933E+12,76,536,241
2999,5.40142E+12,68,760,63
3000,8.96151E+11,29,15,268
3001,7.3719E+12,48,63,43
3002,5.37281E+12,78,56,477
3003,6.71186E+12,35,856,769
3004,9.43394E+12,65,854,320
3005,7.42426E+12,30,687,828
3006,5.04048E+12,65,616,367
3007,8.81184E+11,31,750,418
3008,7.25587E+12,54,457,168
3009,5.60845E+12,73,51,628
3010,5.40511E+12,59,7,667
3011,8.44016E+12,94,939,882
3012,6.56682E+11,76,3,418
3013,8.06595E+12,67,513,489
3014,7.16335E+12,70,838,939
3015,4.11184E+12,89,905,735
3016,4.82813E+12,9,665,9
3017,2.05049E+12,22,513,413
3018,5.06002E+12,28,505,768
3019,8.39864E+12,51,813,950
3020,1.97863E+12,30,741,845
3021,2.43164E+12,16,900,602
3022,3.90482E+12,93,994,414
3023,3.02047E+12,15,7,283
3024,1.84404E+12,5,795,115
3025,5.33085E+11,57,70,991
3026,6.82909E+12,84,680,976
3027,9.95644E+12,93,150,774
3028,7.6858E+12,9,464,307
3029,4.69018E+12,4,348,158
3030,7.33628E+12,23,31,782
3031,9.00148E+12,78,497,782
3032,6.17428E+12,84,864,328
3033,2.82943E+12,32,51,25
3034,4.18047E+12,7,727,699
3035,7.46315E+12,29,241,902
3036,2.7493E+11,18,332,926
3037,4.75782E+12,85,482,727
3038,8.05907E+12,12,690,528
3039,4.8632E+12,26,117,918
3040,40648556590,16,608,220
3041,6.95142E+12,41,665,574
3042,3.62424E+12,45,636,489
3043,4.17192E+12,24,449,681
3044,7.47274E+12,33,668,771
3045,5.15377E+12,38,427,628
3046,8.08536E+12,68,731,889
3047,5.20266E+12,44,651,271
3048,3.13E+11,47,571,335
3049,7.4776E+12,65,190,421
3050,9.55386E+12,53,445,168
3051,1.52318E+12,71,564,230
3052,7.30921E+12,77,994,742
3053,5.22526E+12,28,651,228
3054,6.33376E+11,54,161,328
3055,2.98538E+12,26,546,142
3056,3.79083E+12,41,330,928
3057,6.68634E+12,78,126,828
3058,1.36053E+12,97,535,488
3059,4.16714E+12,55,422,544
3060,1.32685E+12,97,576,49
3061,2.35004E+12,89,646,941
3062,1.56849E+12,89,142,350
3063,3.60217E+12,32,708,211
3064,7.72278E+12,29,469,498
3065,2.58772E+12,44,480,30
3066,8.45771E+12,49,693,250
3067,6.32456E+12,32,649,257
3068,5.18953E+12,2,114,498
3069,5.39185E+12,8,935,740
3070,4.30197E+12,56,407,560
3071,6.88515E+12,19,653,424
3072,2.00095E+12,43,57,201
3073,2.09427E+12,86,75,275
3074,2.43703E+12,64,924,615
3075,2.56835E+12,2,291,338
3076,5.52962E+12,66,971,100
3077,6.1636E+12,10,465,710
3078,4.46422E+12,58,78,288
3079,2.10815E+12,35,342,237
3080,6.62475E+11,13,62,558
3081,5.71555E+11,58,816,861
3082,2.37283E+12,91,651,381
3083,3.62864E+12,7,501,941
3084,3.95543E+12,42,186,507
3085,9.39141E+12,35,722,523
3086,9.23006E+12,19,938,709
3087,2.39916E+12,90,239,993
3088,2.38365E+12,98,729,838
3089,4.49785E+11,17,846,391
3090,26737522097,31,488,660
3091,7.33846E+12,51,215,645
3092,1.1326E+12,16,72,463
3093,2.6568E+12,48,945,940
3094,4.38758E+12,60,714,810
3095,8.88332E+12,25,109,972
3096,4.90389E+12,72,933,818
3097,4.21145E+12,71,57,187
3098,5.71889E+12,44,960,692
3099,6.00201E+12,25,46,538
3100,8.67655E+12,26,13,617
3101,7.40961E+12,46,473,584
3102,79236693881,42,293,760
3103,8.38607E+12,77,153,437
3104,8.77798E+11,74,566,197
3105,5.7719E+12,29,832,156
3106,5.74461E+12,32,945,363
3107,2.39629E+12,52,478,690
3108,5.93934E+12,59,891,21
3109,7.56928E+12,42,26,918
3110,1.76563E+12,66,144,632
3111,5.62479E+12,80,253,854
3112,3.61507E+12,28,316,205
3113,8.43691E+12,91,123,852
3114,7.48063E+12,89,926,598
3115,9.57461E+12,81,632,733
3116,1.17732E+12,7,439,265
3117,7.01505E+12,17,868,521
3118,7.85062E+12,59,704,190
3119,5.27968E+12,74,646,425
3120,1.56021E+12,23,723,955
3121,1.73686E+11,86,31,897
3122,1.38038E+12,36,401,430
3123,4.9876E+12,31,858,976
3124,4.15731E+12,14,961,696
3125,1.83547E+12,72,117,947
3126,2.33469E+12,1,655,641
3127,9.38257E+12,56,727,36
3128,8.93847E+12,43,304,930
3129,7.36663E+12,39,424,980
3130,7.61173E+12,16,187,244
3131,6.97797E+12,57,100,37
3132,4.5148E+12,33,283,922
3133,1.9317E+12,11,395,9
3134,2.07431E+12,89,421,936
3135,4.51012E+12,27,415,32
3136,5.9203E+12,68,938,373
3137,8.94421E+12,2,938,858
3138,9.59043E+12,23,713,30
3139,2.04059E+12,88,892,953
3140,3.31419E+12,37,936,690
3141,8.76428E+12,5,508,636
3142,3.15263E+12,27,356,889
3143,8.86234E+12,77,303,234
3144,6.18561E+12,83,85,256
3145,1.5893E+12,22,464,7
3146,4.59731E+12,34,205,211
3147,4.38526E+12,72,376,366
3148,6.443E+12,47,656,96
3149,3.87218E+12,88,46,375
3150,7.27436E+12,30,903,266
3151,1.76918E+11,46,440,581
3152,8.82784E+12,11,462,725
3153,6.52509E+12,19,444,455
3154,2.33978E+12,4,546,74
3155,8.46337E+12,52,963,4
3156,6.10161E+12,24,978,132
3157,2.12452E+12,87,352,604
3158,9.75175E+12,61,611,117
3159,5.32143E+12,77,29,958
3160,8.69942E+12,34,148,491
3161,7.98103E+12,34,887,744
3162,3.93058E+12,74,79,480
3163,1.17384E+12,35,526,230
3164,3.82988E+12,68,78,75
3165,8.8883E+12,95,684,533
3166,8.09172E+12,37,928,892
3167,9.61957E+12,98,426,35
3168,7.5929E+12,5,335,94
3169,3.41977E+12,57,525,357
3170,2.01571E+12,24,633,645
3171,7.08655E+12,24,267,593
3172,3.78058E+12,92,820,609
3173,6.15167E+12,34,64,291
3174,2.91011E+12,65,755,744
3175,7.67914E+12,30,802,805
3176,9.54591E+11,94,845,132
3177,3.14869E+12,8,218,241
3178,2.31414E+12,93,674,927
3179,1.767E+12,97,677,542
3180,3.41287E+11,13,716,794
3181,8.99477E+12,87,612,72
3182,9.34355E+12,7,307,495
3183,7.24581E+12,5,684,201
3184,8.58375E+12,86,676,341
3185,8.54747E+12,29,546,641
3186,7.38806E+12,91,285,649
3187,9.20531E+12,12,690,997
3188,5.93489E+12,71,91,640
3189,8.9882E+12,18,316,525
3190,2.67336E+12,6,607,536
3191,9.56035E+12,6,549,838
3192,1.34666E+11,91,526,524
3193,6.44283E+12,9,360,565
3194,9.00814E+12,1,620,235
3195,8.00114E+12,5,39,801
3196,9.94374E+12,47,593,816
3197,2.92779E+12,45,460,197
3198,8.21846E+12,24,691,70
3199,1.8051E+12,60,6,956
3200,1.54121E+12,37,369,758
3201,4.96489E+12,75,832,20
3202,7.78828E+12,63,176,851
3203,4.72545E+12,34,576,292
3204,6.39906E+12,75,867,252
3205,2.5464E+12,51,858,28
3206,1.83986E+12,31,63,888
3207,9.97635E+12,13,747,233
3208,9.64686E+12,43,772,724
3209,3.96811E+12,27,173,178
3210,9.12262E+12,35,738,701
3211,5.33162E+12,92,397,816
3212,9.70382E+12,40,294,979
3213,4.55079E+12,57,147,245
3214,2.56311E+12,21,46,869
3215,6.26202E+12,58,780,264
3216,7.43526E+12,56,668,215
3217,9.02687E+12,29,842,846
3218,8726607374,77,245,693
3219,9.86996E+12,86,579,120
3220,5.16135E+12,56,559,744
3221,4.47875E+12,42,441,993
3222,2.91397E+12,6,484,155
3223,2.49891E+12,9,520,573
3224,2.86733E+12,9,975,404
3225,9.83845E+12,47,960,972
3226,4.44419E+12,43,336,366
3227,8.48442E+12,48,754,210
3228,8.94686E+12,73,550,929
3229,5.3075E+12,28,935,96
3230,1.09285E+12,96,67,16
3231,1.85106E+12,32,677,102
3232,2.14267E+12,54,766,895
3233,2.73894E+12,68,671,562
3234,3.25325E+12,72,883,200
3235,5.48482E+12,55,740,641
3236,2.15257E+12,16,62,963
3237,9.92674E+12,98,666,121
3238,3.68486E+11,97,248,312
3239,8.71614E+12,77,294,389
3240,2.89855E+12,46,590,37
3241,7.64904E+12,45,566,502
3242,7.47566E+12,53,341,553
3243,7.97423E+12,29,957,895
3244,5.62759E+12,51,355,597
3245,1.02613E+11,38,20,861
3246,2.51959E+12,73,358,264
3247,7.18659E+12,74,386,641
3248,3.19886E+12,53,673,337
3249,6.20441E+12,26,104,295
3250,8.47361E+12,25,551,23
3251,8.68089E+12,41,141,146
3252,8.65372E+12,44,435,683
3253,5.8268E+12,52,755,464
3254,1.08379E+12,53,508,240
3255,4.09794E+12,58,220,666
3256,2.92101E+12,25,625,281
3257,8.49159E+12,48,112,141
3258,8.55777E+12,67,934,256
3259,8.31327E+12,93,795,667
3260,5.33323E+12,80,731,298
3261,7.80663E+12,38,425,281
3262,3.38411E+12,12,398,963
3263,9.71065E+12,85,226,632
3264,2.55904E+12,66,567,118
3265,8.84053E+12,42,946,257
3266,8.66488E+12,9,547,151
3267,5.98005E+12,29,416,501
3268,8.79649E+12,94,344,907
3269,9.69657E+12,74,120,121
3270,8.84664E+12,84,95,790
3271,3.81377E+12,76,484,851
3272,8.00816E+12,76,460,447
3273,4.52425E+11,45,681,547
3274,8.82966E+12,46,245,247
3275,3.0235E+12,10,818,814
3276,6.98816E+12,78,19,741
3277,2.37563E+12,5,839,697
3278,4.38504E+11,59,247,861
3279,1.29508E+12,53,896,498
3280,8.90658E+12,78,684,686
3281,1.0406E+11,26,788,243
3282,8.48493E+12,89,722,971
3283,7.5545E+11,57,49,251
3284,2.24663E+12,23,803,175
3285,3.12164E+11,5,949,29
3286,1.46141E+12,10,898,229
3287,8.53671E+11,75,376,480
3288,9.25989E+12,40,192,867
3289,1.19837E+12,85,104,849
3290,6.54387E+12,23,745,401
3291,1.01537E+12,33,565,239
3292,8.86118E+12,91,347,29
3293,6.60505E+12,83,287,96
3294,4.43925E+12,41,66,339
3295,8.2193E+12,41,766,174
3296,9.40629E+12,38,628,803
3297,3.87966E+12,53,644,30
3298,7.28112E+12,20,459,620
3299,5.27316E+12,15,690,289
3300,7.9546E+12,37,931,346
3301,4.32747E+12,87,15,740
3302,6.50201E+12,19,55,544
3303,3.52713E+12,73,236,734
3304,8.54716E+12,37,515,3
3305,5.45037E+12,92,890,583
3306,9.44206E+12,33,819,516
3307,7.45724E+12,92,729,342
3308,3.05151E+12,17,520,262
3309,15596249603,33,565,795
3310,5.80724E+12,47,385,715
3311,2.46867E+11,71,129,573
3312,4.9133E+12,29,297,249
3313,8.76299E+12,50,753,83
3314,1.11796E+12,36,93,642
3315,6.28533E+12,39,666,532
3316,4.18103E+12,48,842,779
3317,5.04998E+12,92,680,250
3318,2.61853E+12,65,249,402
3319,2.83129E+12,77,865,328
3320,2.33609E+11,46,982,629
3321,6.98467E+11,55,560,939
3322,5.3728E+12,82,607,561
3323,4.14263E+12,97,987,574
3324,3.19363E+12,71,663,954
3325,6.1861E+11,96,446,638
3326,3.38377E+12,34,515,85
3327,8.52971E+12,25,533,303
3328,9.67521E+12,14,540,321
3329,6.8993E+12,68,350,640
3330,2.14601E+12,40,853,950
3331,3.04606E+12,12,400,503
3332,7.34531E+12,84,392,835
3333,5.82496E+12,46,117,790
3334,1.45576E+12,34,682,500
3335,9.89488E+12,39,396,416
3336,2.19667E+12,20,158,801
3337,3.84471E+12,57,465,79
3338,8.23421E+12,74,675,960
3339,7.04864E+11,95,788,502
3340,3.29859E+12,63,15,247
3341,8.63368E+12,16,659,723
3342,2.76737E+12,6,49,873
3343,5.41207E+12,4,926,739
3344,3.29545E+12,30,741,149
3345,3.24822E+12,20,644,557
3346,5.33368E+12,62,45,461
3347,1.0231E+12,91,861,668
3348,7.66603E+12,59,645,4
3349,4.94528E+11,8,95,366
3350,8.61879E+12,41,374,136
3351,6.51639E+12,98,737,48
3352,5.20107E+12,3,185,229
3353,1.32645E+12,92,719,773
3354,7.03792E+12,23,350,403
